_id,dia,hora,humedad,norhum,nortemp,salidae,salidar,salidav,temperatura
632136d7122542d5a97fdd9a,Tuesday,21:05:11,67,0,-1,-1,1,0,37.09
632136d8122542d5a97fdd9c,Tuesday,21:05:12,67,0,-1,-1,1,0,37.09
632136da122542d5a97fdd9e,Tuesday,21:05:14,67,0,-1,-1,1,0,37.11
632136db122542d5a97fdda0,Tuesday,21:05:15,67,0,-1,-1,1,0,37.09
632136dd122542d5a97fdda2,Tuesday,21:05:17,67.5,0,-1,-1,1,0,37.09
632136de122542d5a97fdda4,Tuesday,21:05:18,67.5,0,-1,-1,1,0,37.09
632136e0122542d5a97fdda6,Tuesday,21:05:20,67.5,0,-1,-1,1,0,37.07
632136e1122542d5a97fdda8,Tuesday,21:05:21,67.5,0,-1,-1,1,0,37.09
632136e3122542d5a97fddaa,Tuesday,21:05:23,67,0,-1,-1,1,0,37.09
632136e4122542d5a97fddac,Tuesday,21:05:24,67,0,-1,-1,1,0,37.05
632136e6122542d5a97fddae,Tuesday,21:05:26,67,0,-1,-1,1,0,37.07
632136e7122542d5a97fddb0,Tuesday,21:05:27,67,0,-1,-1,1,0,37.07
632136e9122542d5a97fddb2,Tuesday,21:05:29,67.5,0,-1,-1,1,0,37.09
632136ea122542d5a97fddb4,Tuesday,21:05:30,67.5,0,-1,-1,1,0,37.11
632136ec122542d5a97fddb6,Tuesday,21:05:32,67.5,0,-1,-1,1,0,37.11
632136ed122542d5a97fddb8,Tuesday,21:05:33,67.5,0,-1,-1,1,0,37.09
632136ef122542d5a97fddba,Tuesday,21:05:35,67.5,0,-1,-1,1,0,37.09
632136f0122542d5a97fddbc,Tuesday,21:05:36,67.5,0,-1,-1,1,0,37.09
632136f2122542d5a97fddbe,Tuesday,21:05:38,67.5,0,-1,-1,1,0,37.13
632136f3122542d5a97fddc0,Tuesday,21:05:39,67.5,0,-1,-1,1,0,37.07
632136f5122542d5a97fddc2,Tuesday,21:05:41,67,0,-1,-1,1,0,37.11
632136f6122542d5a97fddc4,Tuesday,21:05:42,67,0,-1,-1,1,0,37.13
632136f8122542d5a97fddc6,Tuesday,21:05:44,67,0,-1,-1,1,0,37.09
632136f9122542d5a97fddc8,Tuesday,21:05:45,67,0,-1,-1,1,0,37.09
632136fb122542d5a97fddca,Tuesday,21:05:47,66.5,0,-1,-1,1,0,37.11
632136fc122542d5a97fddcc,Tuesday,21:05:48,66.5,0,-1,-1,1,0,37.09
632136fe122542d5a97fddce,Tuesday,21:05:50,67,0,-1,-1,1,0,37.13
632136ff122542d5a97fddd0,Tuesday,21:05:51,67,0,-1,-1,1,0,37.11
63213701122542d5a97fddd2,Tuesday,21:05:53,67,0,-1,-1,1,0,37.09
63213702122542d5a97fddd4,Tuesday,21:05:54,67,0,-1,-1,1,0,37.09
63213704122542d5a97fddd6,Tuesday,21:05:56,67,0,-1,-1,1,0,37.11
63213705122542d5a97fddd8,Tuesday,21:05:57,67,0,-1,-1,1,0,37.11
63213707122542d5a97fddda,Tuesday,21:05:59,67,0,-1,-1,1,0,37.09
63213708122542d5a97fdddc,Tuesday,21:06:00,67,0,-1,-1,1,0,37.11
6321370a122542d5a97fddde,Tuesday,21:06:02,66.5,0,-1,-1,1,0,37.07
6321370b122542d5a97fdde0,Tuesday,21:06:03,66.5,0,-1,-1,1,0,37.09
6321370d122542d5a97fdde2,Tuesday,21:06:05,67,0,-1,-1,1,0,37.11
6321370e122542d5a97fdde4,Tuesday,21:06:06,67,0,-1,-1,1,0,37.11
63213710122542d5a97fdde6,Tuesday,21:06:08,67,0,-1,-1,1,0,37.09
